territory_id,state,city,pattern,status,date_from,date_to,url
3508900,SP,Caiabu,dosp,atual,2018-11-13,2025-02-07,https://www.imprensaoficialmunicipal.com.br/caiabu
3509304,SP,Cajobi,dosp,atual,2013-06-10,2025-02-07,https://www.imprensaoficialmunicipal.com.br/cajobi
3509601,SP,Campo Limpo Paulista,dosp,atual,2022-01-07,2025-02-06,https://www.imprensaoficialmunicipal.com.br/campo_limpo_paulista
3510005,SP,Cândido Mota,dosp,atual,2023-06-21,2025-02-07,https://www.imprensaoficialmunicipal.com.br/candido_mota
3510153,SP,Canitar,dosp,atual,2018-09-28,2025-02-07,https://www.imprensaoficialmunicipal.com.br/canitar
3510302,SP,Capela do Alto,dosp,atual,2018-09-28,2025-02-07,https://www.imprensaoficialmunicipal.com.br/capela_do_alto
3510708,SP,Cardoso,dosp,atual,2019-05-08,2025-02-08,https://www.imprensaoficialmunicipal.com.br/cardoso
3511003,SP,Castilho,dosp,atual,2018-07-18,2025-02-07,https://www.imprensaoficialmunicipal.com.br/castilho
3511102,SP,Catanduva,dosp,atual,2016-03-18,2025-02-07,https://www.imprensaoficialmunicipal.com.br/catanduva
3511201,SP,Catiguá,dosp,atual,2021-04-16,2025-02-07,https://www.imprensaoficialmunicipal.com.br/catigua
3511409,SP,Cerqueira César,dosp,atual,2019-09-11,2025-02-07,https://www.imprensaoficialmunicipal.com.br/cerqueira_cesar
3511904,SP,Clementina,dosp,atual,2022-10-26,2025-02-07,https://www.imprensaoficialmunicipal.com.br/clementina
3512001,SP,Colina,dosp,atual,2022-04-19,2025-02-07,https://www.imprensaoficialmunicipal.com.br/colina
3512100,SP,Colômbia,dosp,atual,2017-01-12,2025-02-07,https://www.imprensaoficialmunicipal.com.br/colombia
3512506,SP,Coroados,dosp,atual,2018-02-16,2025-02-06,https://www.imprensaoficialmunicipal.com.br/coroados
3512902,SP,Cosmorama,dosp,atual,2015-04-09,2025-02-07,https://www.imprensaoficialmunicipal.com.br/cosmorama
3513306,SP,Cruzália,dosp,atual,2019-03-14,2025-02-07,https://www.imprensaoficialmunicipal.com.br/cruzalia
3513603,SP,Cunha,dosp,atual,2021-10-19,2025-02-06,https://www.imprensaoficialmunicipal.com.br/cunha
3513850,SP,Dirce Reis,dosp,atual,2019-04-04,2025-02-07,https://www.imprensaoficialmunicipal.com.br/dirce_reis
3514007,SP,Dobrada,dosp,atual,2016-06-03,2025-02-07,https://www.imprensaoficialmunicipal.com.br/dobrada
3514205,SP,Dolcinópolis,dosp,atual,2018-01-15,2025-02-07,https://www.imprensaoficialmunicipal.com.br/dolcinopolis
3514304,SP,Dourado,dosp,atual,2017-10-17,2025-02-07,https://www.imprensaoficialmunicipal.com.br/dourado
3514908,SP,Elias Fausto,dosp,atual,2018-02-09,2025-02-07,https://www.imprensaoficialmunicipal.com.br/elias_fausto
3514924,SP,Elisiário,dosp,atual,2019-02-15,2025-02-06,https://www.imprensaoficialmunicipal.com.br/elisiario
3514957,SP,Embaúba,dosp,atual,2021-06-02,2025-02-06,https://www.imprensaoficialmunicipal.com.br/embauba
3515202,SP,Estrela d'Oeste,dosp,atual,2018-01-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/estreladoeste
3515202,SP,Estrela d'Oeste,dosp,atual,2018-01-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/estrela_d_oeste
3515350,SP,Euclides da Cunha Paulista,dosp,atual,2018-10-23,2025-02-07,https://www.imprensaoficialmunicipal.com.br/euclides_da_cunha_paulista
3515350,SP,Euclides da Cunha Paulista,dosp,atual,2021-10-19,2025-02-06,https://www.imprensaoficialmunicipal.com.br/cunha
3515608,SP,Fernando Prestes,dosp,atual,2013-10-22,2025-02-07,https://www.imprensaoficialmunicipal.com.br/fernando_prestes
3515657,SP,Fernão,dosp,atual,2018-02-01,2025-02-07,https://www.imprensaoficialmunicipal.com.br/fernao
3516507,SP,Gabriel Monteiro,dosp,atual,2018-08-15,2025-02-06,https://www.imprensaoficialmunicipal.com.br/gabriel_monteiro
3516606,SP,Gália,dosp,atual,2018-03-01,2025-02-07,https://www.imprensaoficialmunicipal.com.br/galia
3516705,SP,Garça,dosp,atual,2014-08-25,2025-02-07,https://www.imprensaoficialmunicipal.com.br/garca
3517000,SP,Getulina,dosp,atual,2016-01-04,2025-02-07,https://www.imprensaoficialmunicipal.com.br/getulina
3517208,SP,Guaiçara,dosp,atual,2017-12-12,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guaicara
3517307,SP,Guaimbê,dosp,atual,2015-09-09,2025-02-06,https://www.imprensaoficialmunicipal.com.br/guaimbe
3517505,SP,Guapiaçu,dosp,atual,2018-12-13,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guapiacu
3517703,SP,Guará,dosp,atual,2014-12-12,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guara
3517802,SP,Guaraçaí,dosp,atual,2018-09-27,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guaracai
3518107,SP,Guarantã,dosp,atual,2017-01-23,2025-02-08,https://www.imprensaoficialmunicipal.com.br/guaranta
3518206,SP,Guararapes,dosp,atual,2016-10-20,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guararapes
3518503,SP,Guareí,dosp,atual,2019-02-06,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guarei
3518602,SP,Guariba,dosp,atual,2018-07-06,2025-02-07,https://www.imprensaoficialmunicipal.com.br/guariba
3519006,SP,Herculândia,dosp,atual,2020-01-31,2025-02-07,https://www.imprensaoficialmunicipal.com.br/herculandia
3519055,SP,Holambra,dosp,atual,2017-05-03,2025-02-07,https://www.imprensaoficialmunicipal.com.br/holambra
3519253,SP,Iaras,dosp,atual,2020-05-26,2025-02-07,https://www.imprensaoficialmunicipal.com.br/iaras
3519303,SP,Ibaté,dosp,atual,2022-11-01,2025-02-07,https://www.imprensaoficialmunicipal.com.br/ibate
3519402,SP,Ibirá,dosp,atual,2024-07-05,2025-02-07,https://www.imprensaoficialmunicipal.com.br/ibira
3519501,SP,Ibirarema,dosp,atual,2022-05-09,2025-02-07,https://www.imprensaoficialmunicipal.com.br/ibirarema
3519808,SP,Icém,dosp,atual,2018-05-30,2025-02-07,https://www.imprensaoficialmunicipal.com.br/icem
3520103,SP,Igarapava,dosp,atual,2019-10-10,2025-02-07,https://www.imprensaoficialmunicipal.com.br/igarapava
3520707,SP,Indiaporã,dosp,atual,2015-12-24,2025-02-06,https://www.imprensaoficialmunicipal.com.br/indiapora
3521101,SP,Ipeúna,dosp,atual,2019-10-15,2025-02-07,https://www.imprensaoficialmunicipal.com.br/ipeuna
3521309,SP,Ipuã,dosp,atual,2019-12-12,2025-02-07,https://www.imprensaoficialmunicipal.com.br/ipua
3521507,SP,Irapuã,dosp,atual,2021-07-01,2025-02-07,https://www.imprensaoficialmunicipal.com.br/irapua
3521705,SP,Itaberá,dosp,atual,2018-10-24,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itabera
3521903,SP,Itajobi,dosp,atual,2018-06-14,2025-02-07,https://www.imprensaoficialmunicipal.com.br/itajobi
