territory_id,state,city,pattern,status,date_from,date_to,url
3551306,SP,Sebastianópolis do Sul,instar,atual,2020-05-26,2025-02-07,https://www.sebastianopolisdosul.sp.gov.br/portal/diario-oficial
3553500,SP,Tapiraí,instar,atual,2019-09-03,2025-02-07,https://www.tapirai.sp.gov.br/portal/diario-oficial
3553658,SP,Taquaral,instar,atual,2017-01-03,2025-02-07,https://www.taquaral.sp.gov.br/portal/diario-oficial
3555208,SP,Turiúba,instar,atual,2020-06-19,2025-02-06,https://www.turiuba.sp.gov.br/portal/diario-oficial
3555703,SP,União Paulista,instar,atual,2023-01-11,2025-02-07,https://uniaopaulista.sp.gov.br/portal/diario-oficial
3556206,SP,Valinhos,instar,atual,2004-12-12,2025-02-07,https://www.valinhos.sp.gov.br/portal/diario-oficial
3556305,SP,Valparaíso,instar,atual,2021-11-19,2025-02-08,https://www.valparaiso.sp.gov.br/portal/diario-oficial
3556602,SP,Vera Cruz,instar,atual,2018-02-01,2025-02-07,https://www.veracruz.sp.gov.br/portal/diario-oficial
3556701,SP,Vinhedo,instar,atual,2010-12-09,2025-02-07,https://www.vinhedo.sp.gov.br/portal/diario-oficial
3557006,SP,Votorantim,instar,atual,2018-04-20,2025-02-07,https://www.votorantim.sp.gov.br/portal/diario-oficial
4101309,PR,Antônio Olinto,instar,atual,2016-06-14,2025-02-07,https://antonioolinto.pr.gov.br/portal/diario-oficial
4111704,PR,Jaboti,instar,atual,2018-01-03,2025-02-07,http://www.jaboti.pr.gov.br/portal/diario-oficial
4120507,PR,Primeiro de Maio,instar,atual,2022-04-14,2025-02-07,https://www.primeirodemaio.pr.gov.br/portal/diario-oficial
4124301,PR,Santo Antônio do Paraíso,instar,atual,2012-12-27,2025-02-07,https://www.pmsantoantoniodoparaiso.pr.gov.br/portal/diario-oficial
4125100,PR,São João do Triunfo,instar,atual,2013-04-10,2025-02-07,https://www.sjtriunfo.pr.gov.br/portal/diario-oficial
4125605,PR,São Mateus do Sul,instar,atual,2010-12-10,2025-02-07,https://www.saomateusdosul.pr.gov.br/portal/diario-oficial
4216800,SC,São José do Cerrito,instar,atual,2019-09-09,2025-02-06,https://www.cerrito.rs.gov.br/portal/diario-oficial
4303004,RS,Cachoeira do Sul,instar,atual,2021-10-27,2025-02-07,https://www.cachoeiradosul.rs.gov.br/portal/diario-oficial
4304705,RS,Carazinho,instar,atual,2023-08-25,2025-02-07,https://www.carazinho.rs.gov.br/portal/diario-oficial
4305124,RS,Cerrito,instar,atual,2019-09-09,2025-02-06,https://www.cerrito.rs.gov.br/portal/diario-oficial
4318200,RS,São Francisco de Paula,instar,atual,2023-08-31,2025-02-06,http://www.saofranciscodepaula.rs.gov.br/portal/diario-oficial
4322707,RS,Vera Cruz,instar,atual,2018-05-02,2025-02-07,https://www.veracruz.rs.gov.br/portal/diario-oficial
5002100,MS,Bela Vista,instar,atual,2011-11-16,2025-02-07,https://www.belavista.ms.gov.br/portal/diario-oficial
5003256,MS,Costa Rica,instar,atual,2005-01-03,2025-02-07,https://www.costarica.ms.gov.br/portal/diario-oficial
5004403,MS,Inocência,instar,atual,Edição com data ausente,2025-02-07,https://www.inocencia.ms.gov.br/portal/diario-oficial
5005400,MS,Maracaju,instar,atual,2013-03-14,2025-02-07,https://www.maracaju.ms.gov.br/portal/diario-oficial
5103379,MT,Cotriguaçu,instar,atual,2023-11-17,2025-02-07,https://www.cotriguacu.mt.gov.br/portal/diario-oficial
