city,date_from,date_to,pattern,state,status,territory_id,url
Santa Quitéria,2021-05-23,2022-12-30,adiariosv1,CE,valido,2312205,https://www.santaquiteria.ce.gov.br/diariooficial.php
São Benedito,0018-02-15,2025-02-07,adiariosv1,CE,valido,2312304,https://www.saobenedito.ce.gov.br/diariooficial.php
São Félix de Balsas,2017-01-12,2025-02-06,adiariosv1,MA,valido,2110807,https://www.balsas.ma.gov.br/diariooficial.php
São Francisco,2024-11-05,2024-11-05,adiariosv1,PB,valido,2513984,https://www.saofrancisco.pb.gov.br/diariooficial.php
São Francisco do Oeste,2023-02-07,2025-02-07,adiariosv1,RN,valido,2411908,https://www.saofranciscodooeste.rn.gov.br/diariooficial.php
São João do Jaguaribe,2006-06-23,2025-02-07,adiariosv1,CE,valido,2312502,https://www.jaguaribe.ce.gov.br/diariooficial.php
São José dos Ramos,2021-01-04,2025-02-03,adiariosv1,PB,valido,2514453,https://www.saojosedosramos.pb.gov.br/diariooficial.php
Serra Caiada,2023-01-31,2023-02-17,adiariosv1,RN,valido,2410306,https://www.serracaiada.rn.gov.br/diariooficial.php
Serraria,2024-03-01,2025-01-02,adiariosv1,PB,valido,2515906,https://www.serraria.pb.gov.br/diariooficial.php
Sítio Novo,2022-12-29,2023-10-18,adiariosv1,RN,valido,2413706,https://www.sitionovo.rn.gov.br/diariooficial.php
Solânea,2021-05-13,2025-01-15,adiariosv1,PB,valido,2516003,https://www.solanea.pb.gov.br/diariooficial.php
Taboleiro Grande,2013-01-28,2025-02-05,adiariosv1,RN,valido,2413805,https://www.taboleirogrande.rn.gov.br/diariooficial.php
Tacima,2021-03-19,2025-02-03,adiariosv1,PB,valido,2516409,https://www.pmtacima.pb.gov.br/diariooficial.php
Tartarugalzinho,0024-10-14,2025-02-07,adiariosv1,AP,valido,1600709,https://www.tartarugalzinho.ap.gov.br/diariooficial.php
Tauá,2019-08-30,2025-02-07,adiariosv1,CE,valido,2313302,https://www.taua.ce.gov.br/diariooficial.php
Tejuçuoca,2022-07-29,2022-07-29,adiariosv1,CE,valido,2313351,https://www.tejucuoca.ce.gov.br/diariooficial.php
Tenente Laurentino Cruz,2024-05-30,2025-02-06,adiariosv1,RN,valido,2414159,https://www.tenentelaurentinocruz.rn.gov.br/diariooficial.php
Tianguá,2021-11-03,2025-02-07,adiariosv1,CE,valido,2313401,https://www.tiangua.ce.gov.br/diariooficial.php
Trizidela do Vale,2015-12-09,2025-02-07,adiariosv1,MA,valido,2112233,https://www.trizideladovale.ma.gov.br/diariooficial.php
Tuntum,2013-01-30,2025-02-06,adiariosv1,MA,valido,2112308,https://www.tuntum.ma.gov.br/diariooficial.php
Ulianópolis,2022-06-08,2023-02-06,adiariosv1,PA,valido,1508126,https://www.ulianopolis.pa.gov.br/diariooficial.php
Uruoca,2017-01-02,2025-02-07,adiariosv1,CE,valido,2313906,https://www.uruoca.ce.gov.br/diariooficial.php
Vargem Grande,2007-03-16,2025-02-07,adiariosv1,MA,valido,2112704,https://www.vargemgrande.ma.gov.br/diariooficial.php
Verdejante,2023-06-26,2023-06-26,adiariosv1,PE,valido,2616100,https://www.verdejante.pe.gov.br/diariooficial.php
Viçosa do Ceará,2018-06-12,2025-02-07,adiariosv1,CE,valido,2314102,https://www.vicosa.ce.gov.br/diariooficial.php
Vila Nova dos Martírios,2021-06-14,2025-02-03,adiariosv1,MA,valido,2112852,https://www.vilanovadosmartirios.ma.gov.br/diariooficial.php
