city,date_from,date_to,pattern,state,status,territory_id,url
Bom Retiro do Sul,,,adiarios_v1,RS,invalido,4302402,https://bomretirodosul.rs.gov.br/erro
Bonfim do Piauí,,,adiarios_v1,PI,invalido,2201929,https://bonfimdopiaui.pi.gov.br/bonfimdopiaui/portalnoticias
Boqueirão,,,adiarios_v1,PB,invalido,2502508,https://www.boqueirao.pb.gov.br/error/404
Bossoroca,,,adiarios_v1,RS,invalido,4302501,http://www.bossoroca.rs.gov.br/error
Bossoroca,,,adiarios_v1,RS,invalido,4302501,https://www.bossoroca.rs.gov.br/error
Botelhos,,,adiarios_v1,MG,invalido,3108404,https://www.botelhos.mg.gov.br/index.php
Botucatu,,,adiarios_v1,SP,invalido,3507506,https://www.botucatu.sp.gov.br/diariooficial.php
Botucatu,,,adiarios_v1,SP,invalido,3507506,http://www.botucatu.sp.gov.br/diariooficial.php
Botuporã,,,adiarios_v1,BA,invalido,2904209,https://www.botupora.ba.gov.br/diariooficial.php
Braga,,,adiarios_v1,RS,invalido,4302600,http://www.braga.rs.gov.br/error
Braga,,,adiarios_v1,RS,invalido,4302600,https://www.braga.rs.gov.br/error
Brasilândia do Sul,,,adiarios_v1,PR,invalido,4103370,http://www.brasilandiadosul.pr.gov.br/diariooficial.php
Brasilândia do Sul,,,adiarios_v1,PR,invalido,4103370,https://www.brasilandiadosul.pr.gov.br/diariooficial.php
Brasnorte,,,adiarios_v1,MT,invalido,5101902,https://www.brasnorte.mt.gov.br/diariooficial.php
Brazópolis,,,adiarios_v1,MG,invalido,3108909,https://www.brazopolis.mg.gov.br/diariooficial.php
Brejinho de Nazaré,,,adiarios_v1,TO,invalido,1703701,https://www.nazare.to.gov.br/diariooficial.php
Brejo do Piauí,,,adiarios_v1,PI,invalido,2201988,https://transparencia.brejodopiaui.pi.gov.br/brejodopiaui
Brotas de Macaúbas,,,adiarios_v1,BA,invalido,2904506,https://www.macaubas.ba.gov.br/diariooficial.php
Brotas de Macaúbas,,,adiarios_v1,BA,invalido,2904506,https://www.macaubas.ba.gov.br/diariooficial.php?lk=diariooficial.php
Brumadinho,,,adiarios_v1,MG,invalido,3109006,https://www.brumadinho.mg.gov.br/diariooficial.php
Buriti Bravo,,,adiarios_v1,MA,invalido,2102309,https://www.buritibravo.ma.gov.br/diariooficial.php
Buriti Bravo,,,adiarios_v1,MA,invalido,2102309,http://www.buritibravo.ma.gov.br/diariooficial.php
Buritirama,,,adiarios_v1,BA,invalido,2904753,https://www.buritirama.ba.gov.br/diariooficial.php
Buritizeiro,,,adiarios_v1,MG,invalido,3109402,http://www.buritizeiro.mg.gov.br/diariooficial.php
Buritizeiro,,,adiarios_v1,MG,invalido,3109402,https://www.buritizeiro.mg.gov.br/diariooficial.php
Cabo Verde,,,adiarios_v1,MG,invalido,3109501,https://www.caboverde.mg.gov.br/pagina-nao-encontrada
Cáceres,,,adiarios_v1,MT,invalido,5102504,https://www.caceres.mt.gov.br/diariooficial.php
Cachoeira da Prata,,,adiarios_v1,MG,invalido,3109600,https://prata.mg.gov.br/nao-encontrado/
Cachoeira da Prata,,,adiarios_v1,MG,invalido,3109600,http://prata.mg.gov.br/nao-encontrado/
Cachoeira Grande,,,adiarios_v1,MA,invalido,2102374,https://www.cachoeiragrande.ma.gov.br/index.php
Cachoeirinha,,,adiarios_v1,TO,invalido,1703826,https://cachoeirinha.to.gov.br/index.php
Caculé,,,adiarios_v1,BA,invalido,2905008,https://www.cacule.ba.gov.br/diariooficial.php
Caibaté,,,adiarios_v1,RS,invalido,4303301,http://www.caibate.rs.gov.br/error
Caibaté,,,adiarios_v1,RS,invalido,4303301,https://www.caibate.rs.gov.br/error
Caiuá,,,adiarios_v1,SP,invalido,3509106,https://www.caiua.sp.gov.br/
Caldas Brandão,,,adiarios_v1,PB,invalido,2503803,https://www.caldasbrandao.pb.gov.br/diariooficial.php
