city,date_from,date_to,pattern,state,status,territory_id,url
Curral de Cima,,,aratext,PB,invalido,2505279,http://curraldecima.pb.gov.br/diariooficial
Curral de Cima,,,aratext,PB,invalido,2505279,https://curraldecima.pb.gov.br/diariooficial
Curral de Dentro,,,aratext,MG,invalido,3120870,https://curraldedentro.mg.gov.br/diariooficial
Curral de Dentro,,,aratext,MG,invalido,3120870,https://curraldedentro.mg.gov.br/diariooficial
Curvelândia,,,aratext,MT,invalido,5103437,https://curvelandia.mt.gov.br/diariooficial
Damião,,,aratext,PB,invalido,2505352,https://damiao.pb.gov.br/error/404
Diamante do Norte,,,aratext,PR,invalido,4107108,http://diamantedonorte.pr.gov.br/diariooficial
Diamante do Norte,,,aratext,PR,invalido,4107108,https://diamantedonorte.pr.gov.br/diariooficial
Desterro,,,aratext,PB,invalido,2505402,https://desterro.pb.gov.br/diariooficial
Desterro,,,aratext,PB,invalido,2505402,http://desterro.pb.gov.br/diariooficial
Divinolândia,,,aratext,SP,invalido,3513900,https://divinolandia.sp.gov.br/diariooficial
Dois Irmãos,,,aratext,RS,invalido,4306403,https://doisirmaos.rs.gov.br/diariooficial
Dois Vizinhos,,,aratext,PR,invalido,4107207,https://doisvizinhos.pr.gov.br/
Dois Vizinhos,,,aratext,PR,invalido,4107207,http://doisvizinhos.pr.gov.br/
Dom Expedito Lopes,,,aratext,PI,invalido,2203404,https://domexpeditolopes.pi.gov.br/diariooficial
Domingos Mourão,,,aratext,PI,invalido,2203420,http://domingosmourao.pi.gov.br/diariooficial
Dona Francisca,,,aratext,RS,invalido,4306700,http://donafrancisca.rs.gov.br/diariooficial
Domingos Mourão,,,aratext,PI,invalido,2203420,https://domingosmourao.pi.gov.br/diariooficial
Dona Francisca,,,aratext,RS,invalido,4306700,https://donafrancisca.rs.gov.br/diariooficial
Dormentes,,,aratext,PE,invalido,2605152,https://dormentes.pe.gov.br/diariooficial
Dourado,,,aratext,SP,invalido,3514304,https://dourado.sp.gov.br/diariooficial
Douradoquara,,,aratext,MG,invalido,3123502,https://douradoquara.mg.gov.br/diariooficial
Echaporã,,,aratext,SP,invalido,3514700,https://echapora.sp.gov.br/diariooficial
Embu-Guaçu,,,aratext,SP,invalido,3515103,https://embuguacu.sp.gov.br/diariooficial
Encanto,,,aratext,RN,invalido,2403301,https://encanto.rn.gov.br/diariooficial
Entre-Ijuís,,,aratext,RS,invalido,4306932,https://entreijuis.rs.gov.br/diariooficial
Érico Cardoso,,,aratext,BA,invalido,2900504,https://ericocardoso.ba.gov.br/diariooficial
Esperança,,,aratext,PB,invalido,2506004,https://esperanca.pb.gov.br/error/404
Esperança Nova,,,aratext,PR,invalido,4107520,https://esperancanova.pr.gov.br/diariooficial
Esperantina,,,aratext,TO,invalido,1707405,https://esperantina.to.gov.br/diariooficial
Espírito Santo do Pinhal,,,aratext,SP,invalido,3515186,https://pinhal.sp.gov.br/diariooficial
Espírito Santo do Turvo,,,aratext,SP,invalido,3515194,https://espiritosantodoturvo.sp.gov.br/diariooficial
Estrela,,,aratext,RS,invalido,4307807,https://estrela.rs.gov.br/diariooficial
Estrela de Alagoas,,,aratext,AL,invalido,2702553,https://alagoas.al.gov.br/diariooficial
Estrela Velha,,,aratext,RS,invalido,4307815,https://estrela.rs.gov.br/diariooficial
Estrela do Sul,,,aratext,MG,invalido,3124807,http://estreladosul.mg.gov.br/diariooficial
Estrela do Sul,,,aratext,MG,invalido,3124807,https://estreladosul.mg.gov.br/diariooficial
Farol,,,aratext,PR,invalido,4107553,https://farol.pr.gov.br/diariooficial
Fartura,,,aratext,SP,invalido,3515400,https://fartura.sp.gov.br/diariooficial
Fátima,,,aratext,TO,invalido,1707553,http://fatima.to.gov.br/diariooficial
Fátima,,,aratext,TO,invalido,1707553,https://fatima.to.gov.br/diariooficial
Faxinal do Soturno,,,aratext,RS,invalido,4308003,https://faxinaldosoturno.rs.gov.br/diariooficial
Feira da Mata,,,aratext,BA,invalido,2910776,https://feiradamata.ba.gov.br/diariooficial
Feira de Santana,,,aratext,BA,invalido,2910800,https://santana.ba.gov.br/diariooficial
Feliz Natal,,,aratext,MT,invalido,5103700,https://feliznatal.mt.gov.br/diariooficial
Fernão,,,aratext,SP,invalido,3515657,https://fernao.sp.gov.br/diariooficial
Fervedouro,,,aratext,MG,invalido,3125952,http://fervedouro.mg.gov.br/diariooficial
Fervedouro,,,aratext,MG,invalido,3125952,https://fervedouro.mg.gov.br/diariooficial
Figueirópolis D'Oeste,,,aratext,MT,invalido,5103809,https://figueiropolisdoeste.mt.gov.br/diariooficial
Flora Rica,,,aratext,SP,invalido,3515806,https://florarica.sp.gov.br/diariooficial
Flores do Piauí,,,aratext,PI,invalido,2203800,http://floresdopiaui.pi.gov.br/diariooficial
Flores do Piauí,,,aratext,PI,invalido,2203800,https://floresdopiaui.pi.gov.br/diariooficial
Fortaleza,,,aratext,CE,invalido,2304400,https://fortaleza.ce.gov.br/diariooficial
Fortuna,,,aratext,MA,invalido,2104206,https://fortuna.ma.gov.br/diariooficial
Francinópolis,,,aratext,PI,invalido,2204006,https://francinopolis.pi.gov.br/diariooficial
Francisco Santos,,,aratext,PI,invalido,2204204,https://franciscosantos.pi.gov.br/diariooficial
Francisco Santos,,,aratext,PI,invalido,2204204,http://franciscosantos.pi.gov.br/diariooficial
Frei Martinho,,,aratext,PB,invalido,2506202,https://freimartinho.pb.gov.br/error/404
Fronteiras,,,aratext,PI,invalido,2204303,http://fronteiras.pi.gov.br/diariooficial
Fronteiras,,,aratext,PI,invalido,2204303,https://fronteiras.pi.gov.br/diariooficial
Gado Bravo,,,aratext,PB,invalido,2506251,https://gadobravo.pb.gov.br/error/404
Gameleira de Goiás,,,aratext,GO,invalido,5208152,https://gameleiradegoias.go.gov.br/diariooficial
Gameleira de Goiás,,,aratext,GO,invalido,5208152,http://gameleiradegoias.go.gov.br/diariooficial
Garruchos,,,aratext,RS,invalido,4308656,https://garruchos.rs.gov.br/diariooficial
General Carneiro,,,aratext,PR,invalido,4108502,https://generalcarneiro.pr.gov.br/diariooficial
Gilbués,,,aratext,PI,invalido,2204402,https://gilbues.pi.gov.br/diariooficial
Glória D'Oeste,,,aratext,MT,invalido,5103957,https://gloriadoeste.mt.gov.br/diariooficial
Godofredo Viana,,,aratext,MA,invalido,2104305,http://viana.ma.gov.br/diariooficial
Godofredo Viana,,,aratext,MA,invalido,2104305,https://viana.ma.gov.br/diariooficial
Governador Luiz Rocha,,,aratext,MA,invalido,2104628,https://governadorluizrocha.ma.gov.br
Governador Luiz Rocha,,,aratext,MA,invalido,2104628,https://governadorluizrocha.ma.gov.br
Gravataí,,,aratext,RS,invalido,4309209,https://gravatai.rs.gov.br/diariooficial
Grupiara,,,aratext,MG,invalido,3127909,https://grupiara.mg.gov.br/diariooficial
Guaçuí,,,aratext,ES,invalido,3202306,https://guacui.es.gov.br/diariooficial
Guaíba,,,aratext,RS,invalido,4309308,https://guaiba.rs.gov.br/diariooficial
Guaíra,,,aratext,SP,invalido,3517406,https://guaira.sp.gov.br/diariooficial
Guanambi,,,aratext,BA,invalido,2911709,https://guanambi.ba.gov.br/diariooficial
Guapirama,,,aratext,PR,invalido,4109005,https://guapirama.pr.gov.br/diariooficial
Guarabira,,,aratext,PB,invalido,2506301,https://guarabira.online/diariooficial
