city,date_from,date_to,pattern,state,status,territory_id,url
Borá,,,instar,SP,invalido,3507209,https://imprensaoficialmunicipal.com.br/bariri
Borá,,,instar,SP,invalido,3507209,https://www.bora.sp.gov.br/portal/diario-oficial
Boracéia,,,instar,SP,invalido,3507308,https://www.boraceia.sp.gov.br/portal/diario-oficial
Botucatu,,,instar,SP,invalido,3507506,https://www.botucatu.sp.gov.br/portal/diario-oficial
Botucatu,,,instar,SP,invalido,3507506,http://www.botucatu.sp.gov.br/portal/diario-oficial
Botuporã,,,instar,BA,invalido,2904209,https://www.botupora.ba.gov.br/portal/diario-oficial
Brasilândia,,,instar,MS,invalido,5002308,https://www.brasilandia.ms.gov.br/portal/diario-oficial
Brasilândia do Sul,,,instar,PR,invalido,4103370,http://www.brasilandiadosul.pr.gov.br/portal/diario-oficial
Brasilândia do Sul,,,instar,PR,invalido,4103370,https://www.brasilandiadosul.pr.gov.br/portal/diario-oficial
Brasnorte,,,instar,MT,invalido,5101902,https://www.brasnorte.mt.gov.br/portal/diario-oficial
Brejinho de Nazaré,,,instar,TO,invalido,1703701,https://www.nazare.to.gov.br/portal/diario-oficial
Brotas de Macaúbas,,,instar,BA,invalido,2904506,http://www.brotasdemacaubas.ba.gov.br/portal/diario-oficial
Brotas de Macaúbas,,,instar,BA,invalido,2904506,https://www.brotasdemacaubas.ba.gov.br/portal/diario-oficial
Brotas de Macaúbas,,,instar,BA,invalido,2904506,https://www.macaubas.ba.gov.br/portal/diario-oficial
Buriti Bravo,,,instar,MA,invalido,2102309,http://www.buritibravo.ma.gov.br/portal/diario-oficial
Buriti Bravo,,,instar,MA,invalido,2102309,https://www.buritibravo.ma.gov.br/portal/diario-oficial
Buriti dos Lopes,,,instar,PI,invalido,2202000,https://www.buritidoslopes.pi.gov.br/portal/diario-oficial
Buritirama,,,instar,BA,invalido,2904753,https://www.buritirama.ba.gov.br/portal/diario-oficial
Buritis,,,instar,MG,invalido,3109303,https://www.diariomunicipal.com.br/amm-mg/pesquisar
Buritis,,,instar,MG,invalido,3109303,https://www.diariomunicipal.com.br/amm-mg/pesquisar
Buritizeiro,,,instar,MG,invalido,3109402,http://www.buritizeiro.mg.gov.br/portal/diario-oficial
Buritizeiro,,,instar,MG,invalido,3109402,https://www.buritizeiro.mg.gov.br/portal/diario-oficial
Cáceres,,,instar,MT,invalido,5102504,https://www.caceres.mt.gov.br/portal/diario-oficial
Caçu,,,instar,GO,invalido,5204300,https://www.cacu.go.gov.br/portal/diario-oficial
Caculé,,,instar,BA,invalido,2905008,https://www.cacule.ba.gov.br/portal/diario-oficial
Cafelândia,,,instar,SP,invalido,3508801,http://www.cafelandia.sp.gov.br/portal/diario-oficial
Cafelândia,,,instar,SP,invalido,3508801,https://www.cafelandia.sp.gov.br/portal/diario-oficial
Caiabu,,,instar,SP,invalido,3508900,https://www.imprensaoficialmunicipal.com.br/caiabu
Cambuquira,,,instar,MG,invalido,3110707,https://www.cambuquira.mg.gov.br/portal/diario-oficial
Campestre,,,instar,AL,invalido,2701357,http://portal.campestre.al.gov.br
Campestre,,,instar,AL,invalido,2701357,https://portal.campestre.al.gov.br
Campina Grande do Sul,,,instar,PR,invalido,4104006,https://portal.campinagrandedosul.pr.gov.br/portal/diario-oficial
Campina Grande do Sul,,,instar,PR,invalido,4104006,https://www.campinagrandedosul.pr.gov.br/portal/diario-oficial
Campinas,,,instar,SP,invalido,3509502,https://www.campinas.sp.gov.br/portal/diario-oficial
Campo do Meio,,,instar,MG,invalido,3111309,https://www.campodomeio.mg.gov.br/portal/diario-oficial
Campo Formoso,,,instar,BA,invalido,2906006,http://www.campoformoso.ba.gov.br/portal/diario-oficial
Campo Formoso,,,instar,BA,invalido,2906006,https://www.campoformoso.ba.gov.br/portal/diario-oficial
Campo Novo do Parecis,,,instar,MT,invalido,5102637,https://www.camponovodoparecis.mt.gov.br/portal/diario-oficial
Campos de Júlio,,,instar,MT,invalido,5102686,https://www.camposdejulio.mt.gov.br/portal/diario-oficial
Campos dos Goytacazes,,,instar,RJ,invalido,3301009,https://www.campos.rj.gov.br
Campos Gerais,,,instar,MG,invalido,3111606,http://www.camposgerais.mg.gov.br/portal/diario-oficial
Campos Gerais,,,instar,MG,invalido,3111606,https://www.camposgerais.mg.gov.br/portal/diario-oficial
Canapi,,,instar,AL,invalido,2701605,https://www.canapi.al.gov.br/portal/diario-oficial
Canapi,,,instar,AL,invalido,2701605,http://www.canapi.al.gov.br/portal/diario-oficial
Candelária,,,instar,RS,invalido,4304200,https://www.candelaria.rs.gov.br/portal/diario-oficial
Candiba,,,instar,BA,invalido,2906600,https://www.candiba.ba.gov.br/portal/diario-oficial
Cândido Rodrigues,,,instar,SP,invalido,3510104,https://www.candidorodrigues.sp.gov.br/portal/diario-oficial
Canguçu,,,instar,RS,invalido,4304507,http://www.cangucu.rs.gov.br/portal/diario-oficial
Canguçu,,,instar,RS,invalido,4304507,https://www.cangucu.rs.gov.br/portal/diario-oficial
Capão do Leão,,,instar,RS,invalido,4304663,https://www.capaodoleao.rs.gov.br/portal/diario-oficial
Capela,,,instar,AL,invalido,2701704,http://portal.capela.al.gov.br
Capela,,,instar,AL,invalido,2701704,https://portal.capela.al.gov.br
Capitão Poço,,,instar,PA,invalido,1502301,http://www.capitaopoco.pa.gov.br/portal/diario-oficial
Capitão Poço,,,instar,PA,invalido,1502301,https://www.capitaopoco.pa.gov.br/portal/diario-oficial
Cardoso Moreira,,,instar,RJ,invalido,3301157,https://www.cardosomoreira.rj.gov.br/portal/diario-oficial
Carinhanha,,,instar,BA,invalido,2907103,https://www.carinhanha.ba.gov.br/portal/diario-oficial
Carlinda,,,instar,MT,invalido,5102793,https://www.carlinda.mt.gov.br/portal/diario-oficial
Carmo de Minas,,,instar,MG,invalido,3114105,http://www.carmodeminas.mg.gov.br/portal/diario-oficial
Carmo de Minas,,,instar,MG,invalido,3114105,https://www.carmodeminas.mg.gov.br/portal/diario-oficial
Carmo do Rio Verde,,,instar,GO,invalido,5205000,https://www.carmodorioverde.go.gov.br/portal/diario-oficial
Carneiros,,,instar,AL,invalido,2701803,https://portal.carneiros.al.gov.br
Carutapera,,,instar,MA,invalido,2102903,http://www.carutapera.ma.gov.br/portal/diario-oficial
Carutapera,,,instar,MA,invalido,2102903,https://www.carutapera.ma.gov.br/portal/diario-oficial
Casca,,,instar,RS,invalido,4304903,https://www.casca.rs.gov.br/portal/diario-oficial
Cascalho Rico,,,instar,MG,invalido,3115003,https://www.cascalhorico.mg.gov.br/portal/diario-oficial
Casserengue,,,instar,PB,invalido,2504157,https://www.casserengue.pb.gov.br/portal/diario-oficial
Castilho,,,instar,SP,invalido,3511003,https://imprensaoficialmunicipal.com.br/castilho
Catanduva,,,instar,SP,invalido,3511102,https://imprensaoficialmunicipal.com.br/catanduva
Catanduva,,,instar,SP,invalido,3511102,https://imprensaoficialmunicipal.com.br/catanduva
Caturama,,,instar,BA,invalido,2907558,https://www.caturama.ba.gov.br/portal/diario-oficial
Catuti,,,instar,MG,invalido,3115474,http://www.catuti.mg.gov.br/portal/diario-oficial
Catuti,,,instar,MG,invalido,3115474,https://www.catuti.mg.gov.br/portal/diario-oficial
Centenário,,,instar,TO,invalido,1704105,https://www.centenario.to.gov.br/portal/diario-oficial
Centenário do Sul,,,instar,PR,invalido,4105102,https://www.centenariodosul.pr.gov.br/portal/diario-oficial
Chapada dos Guimarães,,,instar,MT,invalido,5103007,https://www.chapadadosguimaraes.mt.gov.br/portal/diario-oficial
Chapecó,,,instar,SC,invalido,4204202,https://www.chapeco.sc.gov.br/portal/diario-oficial
Cidade Ocidental,,,instar,GO,invalido,5205497,https://www.cidadeocidental.go.gov.br/portal/diario-oficial
Cláudio,,,instar,MG,invalido,3116605,https://www.claudio.mg.gov.br/portal/diario-oficial
Cláudio,,,instar,MG,invalido,3116605,http://www.claudio.mg.gov.br/portal/diario-oficial
